timestamp,Psi,epsilon,trigger
2022-04-29 00:15:00,18.808920043945317,1.0,0
2022-04-29 00:30:00,12.826079956054674,1.0,0
2022-04-29 00:45:00,4.083621459960932,1.0,0
2022-04-29 01:00:00,31.913490234375015,1.0,0
2022-04-29 01:15:00,12.198137695312516,1.0,0
2022-04-29 01:30:00,34.621712402343746,1.0,0
2022-04-29 01:45:00,20.1153944091797,1.0,0
2022-04-29 02:00:00,15.732725097656227,1.0,0
2022-04-29 02:15:00,13.899579345703113,1.0,0
2022-04-29 02:30:00,1.2168632812500164,1.0,0
2022-04-29 02:45:00,20.10655590820311,1.0,0
2022-04-29 03:00:00,5.555563110351613,1.0,0
2022-04-29 03:15:00,15.058922607421845,1.0,0
2022-04-29 03:30:00,53.73868798828126,1.0,0
2022-04-29 03:45:00,38.82620214843746,1.0,0
2022-04-29 04:00:00,23.519159912109355,1.0,0
2022-04-29 04:15:00,22.17893115234374,1.0,0
2022-04-29 04:30:00,9.05372534179687,1.0,0
2022-04-29 04:45:00,14.980001220703162,1.0,0
2022-04-29 05:00:00,8.404765136718742,1.0,0
2022-04-29 05:15:00,34.30984130859378,1.0,0
2022-04-29 05:30:00,3.499237792968779,1.0,0
2022-04-29 05:45:00,8.597966308593822,1.0,0
2022-04-29 06:00:00,1.1794086914062065,1.0,0
2022-04-29 06:15:00,12.605299804687455,1.0,0
2022-04-29 06:30:00,36.33450292968755,1.0,0
2022-04-29 06:45:00,52.36685595703129,1.0,0
2022-04-29 07:00:00,63.99461865234375,1.0,0
2022-04-29 07:15:00,62.57099377441399,1.0,0
2022-04-29 07:30:00,51.33452673339843,1.0,0
2022-04-29 07:45:00,25.4984512939453,1.0,0
2022-04-29 08:00:00,40.33898822021483,1.0,0
2022-04-29 08:15:00,3.5188720092773336,1.0,0
2022-04-29 08:30:00,15.228852539062517,1.0,0
2022-04-29 08:45:00,31.081307739257817,1.0,0
2022-04-29 09:00:00,24.284916183471704,1.0,0
2022-04-29 09:15:00,17.438447708129885,1.0,0
2022-04-29 09:30:00,10.17060438537601,1.0,0
2022-04-29 09:45:00,11.511922302246058,1.0,0
2022-04-29 10:00:00,10.91928007507322,1.0,0
2022-04-29 10:15:00,28.160045974731474,1.0,0
2022-04-29 10:30:00,22.746836563110357,1.0,0
2022-04-29 10:45:00,20.590906173706024,1.0,0
2022-04-29 11:00:00,10.061341918945345,1.0,0
2022-04-29 11:15:00,42.77228027343749,1.0,0
2022-04-29 11:30:00,57.913477294921904,1.0,0
2022-04-29 11:45:00,33.866858276367196,1.0,0
2022-04-29 12:00:00,15.39286303710942,1.0,0
2022-04-29 12:15:00,21.767295410156294,1.0,0
2022-04-29 12:30:00,6.462839355468713,1.0,0
2022-04-29 12:45:00,37.750728515625084,1.0,0
2022-04-29 13:00:00,13.648324218749984,1.0,0
2022-04-29 13:15:00,26.169583007812435,1.0,0
2022-04-29 13:30:00,0.7416210937499272,1.0,0
2022-04-29 13:45:00,1.5000952148437137,1.0,0
2022-04-29 14:00:00,44.520354492187465,1.0,0
2022-04-29 14:15:00,16.75199926757814,1.0,0
2022-04-29 14:30:00,52.67556518554688,1.0,0
2022-04-29 14:45:00,4.689832763671893,1.0,0
2022-04-29 15:00:00,22.38461499023438,1.0,0
2022-04-29 15:15:00,26.579152221679667,1.0,0
2022-04-29 15:30:00,5.711081176757807,1.0,0
2022-04-29 15:45:00,5.515843139648405,1.0,0
2022-04-29 16:00:00,17.7291408691407,1.0,0
2022-04-29 16:15:00,19.525071533203118,1.0,0
2022-04-29 16:30:00,24.571259033203116,1.0,0
2022-04-29 16:45:00,21.979667724609406,1.0,0
2022-04-29 17:00:00,46.70235131835925,1.0,0
2022-04-29 17:15:00,41.991954345703014,1.0,0
2022-04-29 17:30:00,84.60713232421877,1.0,0
2022-04-29 17:45:00,13.287751541143916,1.0,0
2022-04-29 18:00:00,2.187198986162601,1.0,0
2022-04-29 18:15:00,3.3319881422336333,1.0,0
2022-04-29 18:30:00,54.405786621093824,1.0,0
2022-04-29 18:45:00,23.326734374999976,1.0,0
2022-04-29 19:00:00,63.17984179687501,1.0,0
2022-04-29 19:15:00,100.0123747558594,1.0,0
2022-04-29 19:30:00,50.58432421875,1.0,0
2022-04-29 19:45:00,6.508461181640632,1.0,0
2022-04-29 20:00:00,21.604350585937503,1.0,0
2022-04-29 20:15:00,33.8023284301758,1.0,0
2022-04-29 20:30:00,68.2623682523116,1.0,0
2022-04-29 20:45:00,21.289464294433582,1.0,0
2022-04-29 21:00:00,0.0454339599609284,1.0,0
2022-04-29 21:15:00,23.618999267578143,1.0,0
2022-04-29 21:30:00,2.3726156616211025,1.0,0
2022-04-29 21:45:00,21.49423406982421,1.0,0
2022-04-29 22:00:00,33.56776593017579,1.0,0
2022-04-29 22:15:00,7.397972534179689,1.0,0
2022-04-29 22:30:00,12.25509631347654,1.0,0
2022-04-29 22:45:00,15.61931103515626,1.0,0
2022-04-29 23:00:00,29.503522705078105,1.0,0
2022-04-29 23:15:00,1.692362548828123,1.0,0
2022-04-29 23:30:00,0.7378428955078107,1.0,0
2022-04-29 23:45:00,13.895114501953138,1.0,0
