timestamp,split,load,is_weekday,temp_max_num,temp_min_num,Weather,Season,Oil price,Quarterly gdp
2022/10/13 22:15,history,975.7,1,28,23,cloudy,autumn,8.89,9462.59
2022/10/13 22:30,history,834.6,1,28,23,cloudy,autumn,8.89,9462.59
2022/10/13 22:45,history,725.7,1,28,23,cloudy,autumn,8.89,9462.59
2022/10/13 23:00,history,1017.4,1,28,23,cloudy,autumn,8.89,9462.59
2022/10/13 23:15,history,2283.4,1,28,23,cloudy,autumn,8.89,9462.59
2022/10/13 23:30,history,2631.6,1,28,23,cloudy,autumn,8.89,9462.59
2022/10/13 23:45,history,2609.8,1,28,23,cloudy,autumn,8.89,9462.59
2022/10/14 0:00,history,2602.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 0:15,history,3007.6,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 0:30,history,3263.4,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 0:45,history,3338.4,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 1:00,history,3151.6,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 1:15,history,3711.4,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 1:30,history,4177.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 1:45,history,4679.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 2:00,history,4606.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 2:15,history,5078.4,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 2:30,history,5623.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 2:45,history,5729.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 3:00,history,6325.8,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 3:15,history,6052.3,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 3:30,history,5265.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 3:45,history,5204.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 4:00,history,5002.3,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 4:15,history,4922.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 4:30,history,4829.6,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 4:45,history,4701.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 5:00,history,4515.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 5:15,history,4349.1,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 5:30,history,4316.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 5:45,history,4081.1,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 6:00,history,3659.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 6:15,history,3430.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 6:30,history,2952.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 6:45,history,2676.1,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 7:00,history,2476.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 7:15,history,2035.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 7:30,history,1637.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 7:45,history,1342,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 8:00,history,1068.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 8:15,history,870.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 8:30,history,458.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 8:45,history,295.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 9:00,history,226,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 9:15,history,173.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 9:30,history,183.6,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 9:45,history,301.8,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 10:00,history,403.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 10:15,history,319.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 10:30,history,325.4,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 10:45,history,281.3,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 11:00,history,429.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 11:15,history,787.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 11:30,history,1595.8,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 11:45,history,3031.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 12:00,history,3963.1,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 12:15,history,4269.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 12:30,history,4244,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 12:45,history,4040.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 13:00,history,4129.3,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 13:15,history,4188.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 13:30,history,3762.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 13:45,history,3356.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 14:00,history,2337,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 14:15,history,1201.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 14:30,history,708.4,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 14:45,history,898.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 15:00,history,1396.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 15:15,history,1657.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 15:30,history,1678.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 15:45,history,2048.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 16:00,history,1657.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 16:15,history,2058.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 16:30,history,2360,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 16:45,history,3315.3,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 17:00,history,4497.3,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 17:15,history,5129,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 17:30,history,6062.6,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 17:45,history,6062.1,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 18:00,history,5597.6,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 18:15,history,4676.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 18:30,history,3625.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 18:45,history,2659.8,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 19:00,history,1524.6,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 19:15,history,1114.1,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 19:30,history,896.8,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 19:45,history,790.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 20:00,history,811.3,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 20:15,history,745.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 20:30,history,631.8,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 20:45,history,745.8,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 21:00,history,868.4,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 21:15,history,1115.3,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 21:30,history,983,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 21:45,history,930.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 22:00,history,823.4,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 22:15,history,818.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 22:30,history,681.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 22:45,history,630.2,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 23:00,history,699.3,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 23:15,history,1682.5,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 23:30,history,2362.7,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/14 23:45,history,2423.9,0,23,18,cloudy,autumn,8.89,9462.59
2022/10/15 0:00,history,2757.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 0:15,history,3047.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 0:30,history,3514.1,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 0:45,history,3119.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 1:00,history,3283.2,0,24,19,cloudy,autumn,8.89,9462.59
2022/10/15 1:15,history,3585.2,0,24,19,cloudy,autumn,8.89,9462.59
