timestamp,t,P_buy,P_sell,P_ch,P_dis,SOC_kWh,P_dg,P_pv,P_wt,shed,trigger,q50,q90,q95,load_actual,Pgrid_max_kW,Pess_max_kW,Ecap_kWh,SOC_min_kWh,SOC_max_kWh,SOC0_kWh,SOC_pct
2022-04-29 06:45:00,27,1600.6861297524147,0.0,0.0,687.8507897861542,2100.663568073588,0.0,624.2890304516105,719.8740500098202,0.0,0,2921.648681640625,4374.327001953126,4979.880126953125,3632.7,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,15.35168129989591
2022-04-29 07:00:00,28,1158.1441661477809,0.0,0.0,162.3753399379876,1919.6502023403896,0.0,828.2209443280666,884.2960564539941,0.0,0,2009.466735839844,3659.5627197265626,4127.464477539063,2704.7,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,12.413152635395933
2022-04-29 07:15:00,29,781.6984342545696,149.9660088322136,0.0,0.0,1876.9198497251298,0.0,1028.6062889701172,624.4305032825023,0.0,0,1366.7163696289062,2862.0435791015625,3294.466796875,1937.1,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,11.719478079953404
2022-04-29 07:30:00,30,154.55693548750287,704.4626738273706,0.0,0.0,1876.9198497251298,0.0,1224.5869835682872,890.5918341477261,0.0,0,987.2838745117188,2062.074755859375,2526.871545410156,1270.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,11.719478079953404
2022-04-29 07:45:00,31,0.0,0.0,57.42431984659196,0.0,1876.9198497251298,0.0,1415.3238087008042,731.1876882715704,0.0,0,763.5890197753906,1732.5116943359376,2028.8035888671875,1211.8,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,11.719478079953404
2022-04-29 08:00:00,32,0.0,0.0,168.81863350372288,0.0,1890.5581256886953,0.0,1599.9999999999995,739.9466048736479,0.0,0,717.8014221191406,1437.9261108398437,1708.0336975097653,756.9,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,11.940878663777521
2022-04-29 08:15:00,33,0.0,550.9251875038117,662.6480461771155,0.0,1930.6525511458294,0.0,1777.8247456627269,651.4068143947632,0.0,0,497.79052734375,864.2117431640626,963.448626708984,667.0,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,12.591762193925803
2022-04-29 08:30:00,34,0.0,918.0550360144189,936.7692772445963,0.0,2088.031462112894,0.0,1948.0365728279053,784.1333669266132,0.0,0,333.25213623046875,687.915185546875,780.4797027587889,678.6,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,15.146614644689839
2022-04-29 08:45:00,35,0.0,862.0659661858188,846.1002721546673,0.0,2310.514165458486,0.0,2109.90660832022,772.7572339805896,0.0,0,247.96759796142575,599.8122741699219,661.9071258544922,517.8,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,18.75834684185854
2022-04-29 09:00:00,36,0.0,1545.9841242848483,756.15395964642,0.0,2511.4629800952193,0.0,2262.741699796952,821.0601413591862,0.0,0,186.339469909668,506.3610321044922,552.1724700927731,380.1,5000.0,1100.0,7700.0,1155.0,7315.0,4620.0,22.02050292362369
